Ward ID,Ward,Councillor,Journal Date,Vendor,Expense Type,Description,Account,Amount
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Mb Liquor Mart #50,,CWA -  Fort Garry Horse Cadets-Nov 06,"Luncheons, Receptions & Events",$1620.10
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,The Forks Meters,,CWA -  Point Douglas Ward Acti-Dec 04,Parking Meter/Voucher,$3.81
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Ristorante Dona On,,CWA -  Meeting With John Giave-Nov 09,Business Meetings,$50.20
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Paypal *Manitobali,,CWA -  Permit - Fort Garry Hor-Oct 20,Non-Professional Services,$100.00
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Pampanga Restauran,,CWA -  West End Fundraiser Dis-Oct 07,Business Meetings,$18.72
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Pampanga Restauran,,CWA -  Philipine Basketball As-Nov 03,Business Meetings,$18.72
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Mb Liquor Mart #50,,CWA -  Fort Gary Horse Cadets -Nov 08,"Luncheons, Receptions & Events",$-1250.16
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Mb Liquor Mart #50,,CWA -  Fort Garry Horse Cadets-Nov 08,"Luncheons, Receptions & Events",$24.83
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Jeepneyrestaurant,,CWA -  Centennial Community Im-Oct 08,Business Meetings,$38.50
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Grace Cafe,,CWA -  Tyndall Park Recreation-Oct 30,Business Meetings,$6.69
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Ctc*Constantcontac,,CWA - Website Services-Oct 08,Periodicals and Subscriptions,$26.80
4,Daniel McIntyre,Cindy Gilroy,12/30/2015 12:00:00 AM,Casa Grande Pizzer,,CWA -  Ward Community Stakehol-Nov 17,Business Meetings,$74.36
6,St. Charles,Shawn Dobson,12/30/2015 12:00:00 AM,Corporate Express,,CWA -  Usb Drives-Nov 24,Stationery and Office Supplies,$9.71
6,St. Charles,Shawn Dobson,12/30/2015 12:00:00 AM,Corporate Express,,CWA -  Usb Drives-Nov 17,Stationery and Office Supplies,$108.26
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/30/2015 12:00:00 AM,Impark 00050016,,CWA -  University Of Winnipeg -Nov 20,Parking Meter/Voucher,$7.14
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/30/2015 12:00:00 AM,Flowers R  Us Inc,,CWA -  Charleswood 55+ Active -Dec 04,"Luncheons, Receptions & Events",$103.80
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/30/2015 12:00:00 AM,East India Company,,CWA -  Meeting With Darrell Br-Nov 09,Business Meetings,$40.48
8,River Heights - Fort Garry,John Orlikow,12/30/2015 12:00:00 AM,Corporate Express,,CWA -  Envelopes-Nov 11,Stationery and Office Supplies,$42.47
8,River Heights - Fort Garry,John Orlikow,12/30/2015 12:00:00 AM,Corporate Express,,CWA -  Mailing Labels-Nov 17,Stationery and Office Supplies,$51.03
8,River Heights - Fort Garry,John Orlikow,12/30/2015 12:00:00 AM,Corporate Express,,CWA -  Plain Envelopes-Nov 25,Stationery and Office Supplies,$21.23
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/30/2015 12:00:00 AM,Staplesstore #230,,CWA -  Phone Accessories - Lig-Nov 14,Stationery and Office Supplies,$28.04
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/30/2015 12:00:00 AM,Ctc*Constantcontac,,CWA -  E-Newsletter Service-Nov 30,Periodicals and Subscriptions,$82.37
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/30/2015 12:00:00 AM,Ratp,,CWA -  Transit Pass-Cop21 Conf-Dec 03,Travel-City Business,$4.08
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/30/2015 12:00:00 AM,Amazon *Marketplce,,CWA -  Phone Accessories-Nov 06,Stationery and Office Supplies,$95.81
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/30/2015 12:00:00 AM,Sq *Winnipeg Archi,,CWA -  Gift For Guests - Winni-Nov 10,Other Operating Supplies,$60.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/30/2015 12:00:00 AM,Staplesstore #230,,CWA -  Phone Accessories - I-P-Nov 14,Stationery and Office Supplies,$28.04
11,St. Vital,Brian Mayes,12/30/2015 12:00:00 AM,"Via Railgerbasi, J",,Chairmanship - Via Rail Canada Inc  37,Travel-City Business,$19.05
11,St. Vital,Brian Mayes,12/30/2015 12:00:00 AM,"Le Westigerbasi, J",,Chairmanship - Le Westin Montreal F /D,Travel-City Business,$215.13
12,St. Boniface,Matt Allard,12/30/2015 12:00:00 AM,Fido Solutions Inc,,CWA - Account Chrgs-Cllr Allard,Telephone,$97.20
12,St. Boniface,Matt Allard,12/30/2015 12:00:00 AM,Fido Solutions Inc,,CWA - Late Payment Chrg,Telephone,$1.48
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,Boston Pizza # 308,,CWA -  Ward Meeting-Jun 09,Business Meetings,$46.19
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,Amici,,CWA -  Ward Activities-Oct 26,Business Meetings,$195.86
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,Mona Lisa Ristoran,,CWA -  Property And Developmen-Oct 22,Business Meetings,$112.14
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,Peasantcookery,,CWA -  Planning Discussions-Oct 30,Business Meetings,$113.44
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,The Ivory-A Pub &,,CWA -  Property And Developmen-Sep 30,Business Meetings,$221.15
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,King S Head Pub An,,CWA -  Property And Developmen-Jun 24,Business Meetings,$63.03
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,King S Head Pub An,,CWA -  Policy Discussions-Oct 29,Business Meetings,$132.31
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,Earl S Main Street,,CWA - City Planning Discussion-Sep 23,Business Meetings,$57.20
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,Earl S Main Street,,CWA - City Planning Discussion-Sep 09,Business Meetings,$285.36
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,Corporate Express,,CWA -  Stickey Notes-Sep 26,Stationery and Office Supplies,$11.30
10,St. Norbert,Janice Lukes,09/01/2015 12:00:00 AM,Flexity,,CWA - Cof-Gl-I-109-Flx - Jun/15,Telephone,$46.53
13,Transcona,Russ Wyatt,12/30/2015 12:00:00 AM,Cafe 22/ Pizza Hot,,CWA -  Property And Developmen-Jun 11,Business Meetings,$24.46
1,Old Kildonan,Devi Sharma,12/29/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Payment Of Water Bill For Councillor Sharma Community Office, Account # 27524761692, 646 Leila Avenue.",Water,$188.98
1,Old Kildonan,Devi Sharma,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2432.44
2,Mynarski,Ross Eadie,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1812.33
4,Daniel McIntyre,Cindy Gilroy,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2094.20
5,St. James - Brooklands - Weston,Scott Gillingham,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1775.70
6,St. Charles,Shawn Dobson,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1963.37
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2063.66
8,River Heights - Fort Garry,John Orlikow,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1306.91
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2339.31
10,St. Norbert,Janice Lukes,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2349.36
11,St. Vital,Brian Mayes,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2027.15
12,St. Boniface,Matt Allard,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2700.31
13,Transcona,Russ Wyatt,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$619.88
14,Elmwood - East Kildonan,Jason Schreyer,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$4312.33
15,North Kildonan,Jeff Browaty,12/26/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2601.40
4,Daniel McIntyre,Cindy Gilroy,12/24/2015 12:00:00 AM,Indo-Canadian Telegram Inc,,CWA - Oct & Dec Issue,Advertising,$200.00
11,St. Vital,Brian Mayes,12/24/2015 12:00:00 AM,Brian Mayes,,CWA - Pink Shirt Day,"Luncheons, Receptions & Events",$16.96
11,St. Vital,Brian Mayes,12/24/2015 12:00:00 AM,Brian Mayes,,CWA - Youth Program Meeting,Parking Meter/Voucher,$2.86
11,St. Vital,Brian Mayes,12/24/2015 12:00:00 AM,Brian Mayes,,CWA - You Be The Chemist Event,Parking Meter/Voucher,$2.86
11,St. Vital,Brian Mayes,12/24/2015 12:00:00 AM,Brian Mayes,,CWA - Human Rights Museum Event,Parking Meter/Voucher,$1.48
12,St. Boniface,Matt Allard,12/24/2015 12:00:00 AM,Rogers Wireless Inc,,CWA - Wireless Service-R Palmquis,Telephone,$81.00
15,North Kildonan,Jeff Browaty,12/24/2015 12:00:00 AM,Kyle Smoley,,CWA - Iphone Monthly Service,Telephone,$50.00
4,Daniel McIntyre,Cindy Gilroy,12/23/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Postage - Unaddressed Admail - Councillor Gilroy - Newsletter,Postage,$1778.16
6,St. Charles,Shawn Dobson,12/23/2015 12:00:00 AM,Shawn Dobson,,CWA - Community Luncheon,Ward Activities,$579.56
6,St. Charles,Shawn Dobson,12/23/2015 12:00:00 AM,Shawn Dobson,,CWA - Chamber Of Commerce Luncheon,"Luncheons, Receptions & Events",$33.33
11,St. Vital,Brian Mayes,12/23/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - November 30, 2015, Postage Charge Incorrectly Charged To Councillor Mayes, Charge To Council General.",Postage,$-6.00
15,North Kildonan,Jeff Browaty,12/23/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Kiosk Sales Invoice # 115095, Councillor Jeff Browaty Purchase For Red River Basin Commission - Silent Auction Door Prize.",Contrib-Donations,$93.23
6,St. Charles,Shawn Dobson,12/21/2015 12:00:00 AM,Free Daily News Group Inc,,CWA - Metro Wpg-Dec 22,Advertising,$225.00
1,Old Kildonan,Devi Sharma,12/18/2015 12:00:00 AM,Brooke-Lynn Boomhour,,CWA - Constituent Case Work & Comm,Casual Services,$460.00
1,Old Kildonan,Devi Sharma,12/18/2015 12:00:00 AM,Mat Master,,CWA - Processed Clean 3x5 Grey Mat,Non-Professional Services,$23.11
3,Point Douglas,Mike Pagtakhan,12/18/2015 12:00:00 AM,Infinity Business Group,,CWA - Half Page Ad-Fil St Festival,Advertising,$350.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/18/2015 12:00:00 AM,The Jewish Post & News,,CWA - Dec 9 Issue,Advertising,$149.00
11,St. Vital,Brian Mayes,12/18/2015 12:00:00 AM,La Liberte,,CWA - Christmas Edition,Advertising,$115.00
6,St. Charles,Shawn Dobson,12/17/2015 12:00:00 AM,Winnipeg Harvest Inc,,CWA - Help Feed A Family Donation,Contrib-Donations,$500.00
2,Mynarski,Ross Eadie,12/16/2015 12:00:00 AM,The Point Community News Inc,,CWA - Dec 2015 Vol 13,Advertising,$50.00
3,Point Douglas,Mike Pagtakhan,12/16/2015 12:00:00 AM,Benchmark Advertising Ltd,,CWA - Benches,Advertising,$435.00
3,Point Douglas,Mike Pagtakhan,12/16/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Departmental Recoveries - Interdepartmental, Departmental And Interfund Recoveries","Printing,Binding,Photocopying",$3.68
4,Daniel McIntyre,Cindy Gilroy,12/16/2015 12:00:00 AM,O Mundial,,CWA - Sept & Dec 2015 Bus Cards,Advertising,$60.00
4,Daniel McIntyre,Cindy Gilroy,12/16/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Departmental Recoveries - Interdepartmental, Departmental And Interfund Recoveries","Printing,Binding,Photocopying",$33.68
4,Daniel McIntyre,Cindy Gilroy,12/16/2015 12:00:00 AM,Debra Fehr,,CWA - Office Support Services,Casual Services,$160.00
4,Daniel McIntyre,Cindy Gilroy,12/16/2015 12:00:00 AM,Daniel Mcintyre St Matthews,,CWA - Issue 17-Page 12,Advertising,$100.00
4,Daniel McIntyre,Cindy Gilroy,12/16/2015 12:00:00 AM,West End Biz,,CWA - 2015 Xmas Eve Feast,Ward Activities,$300.00
5,St. James - Brooklands - Weston,Scott Gillingham,12/16/2015 12:00:00 AM,Scott Gillingham,,CWA - Christmas Cards,Ward Activities,$17.26
5,St. James - Brooklands - Weston,Scott Gillingham,12/16/2015 12:00:00 AM,Scott Gillingham,,CWA - Poinsettias For Senior'S Homes,Ward Activities,$107.89
5,St. James - Brooklands - Weston,Scott Gillingham,12/16/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Departmental Recoveries - Interdepartmental, Departmental And Interfund Recoveries","Printing,Binding,Photocopying",$47.38
5,St. James - Brooklands - Weston,Scott Gillingham,12/16/2015 12:00:00 AM,Scott Gillingham,,CWA - Jet Stream Concert,"Luncheons, Receptions & Events",$32.38
5,St. James - Brooklands - Weston,Scott Gillingham,12/16/2015 12:00:00 AM,Scott Gillingham,,CWA - Community Centre Donations,Ward Activities,$26.95
5,St. James - Brooklands - Weston,Scott Gillingham,12/16/2015 12:00:00 AM,Scott Gillingham,,CWA - Ward Issues,Business Meetings,$11.44
5,St. James - Brooklands - Weston,Scott Gillingham,12/16/2015 12:00:00 AM,Brietta & Brynne Passalis,,CWA - Community Forum,Ward Activities,$162.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/16/2015 12:00:00 AM,Rene Hering,,CWA - Website,Periodicals and Subscriptions,$50.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/16/2015 12:00:00 AM,The Leaf Inc,,CWA - Dec 2015 Issue,Advertising,$112.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/16/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Kiosk Sales Invoice # 115024, Councillor Gerbasi, Osborne Village Clean Up, Original Je Never Submitted By Po On April 24, 2015.",Contrib-Donations,$28.67
11,St. Vital,Brian Mayes,12/16/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"Chairmanship - Departmental Recoveries - Interdepartmental, Departmental And Interfund Recoveries","Printing,Binding,Photocopying",$19.24
15,North Kildonan,Jeff Browaty,12/16/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - In Lieu Of Bonus For Executive Assistant,Non-Professional Services,$-800.00
15,North Kildonan,Jeff Browaty,12/16/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,Chairmanship - In Lieu Of Bonus For Executive Assistant,Non-Professional Services,$800.00
4,Daniel McIntyre,Cindy Gilroy,12/14/2015 12:00:00 AM,Central Neighbourhoods Development,,CWA - Community Celebration Dinner,Ward Activities,$200.00
5,St. James - Brooklands - Weston,Scott Gillingham,12/14/2015 12:00:00 AM,Scott Gillingham,,CWA - Christmas Lunch,"Luncheons, Receptions & Events",$25.00
5,St. James - Brooklands - Weston,Scott Gillingham,12/14/2015 12:00:00 AM,Deer Lodge Centre Foundation,,CWA - 2 Tickets-Honour Gala,"Luncheons, Receptions & Events",$300.00
11,St. Vital,Brian Mayes,12/14/2015 12:00:00 AM,Top Hat Florists,,CWA - Christmas Poinsettias Senior,Ward Activities,$477.36
12,St. Boniface,Matt Allard,12/14/2015 12:00:00 AM,Chambre De Commerce,,CWA - Membrshp/Luncheon/Dinner Ticke,Ward Activities,$205.00
14,Elmwood - East Kildonan,Jason Schreyer,12/14/2015 12:00:00 AM,Afro-Caribbean Assoc Of Manitoba Inc,,CWA - Donation-Senior'S Dinner,Ward Activities,$219.64
1,Old Kildonan,Devi Sharma,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1313.59
2,Mynarski,Ross Eadie,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1811.47
4,Daniel McIntyre,Cindy Gilroy,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2682.93
5,St. James - Brooklands - Weston,Scott Gillingham,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1755.73
5,St. James - Brooklands - Weston,Scott Gillingham,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Travel-City Business,$127.80
6,St. Charles,Shawn Dobson,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1962.53
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2102.38
8,River Heights - Fort Garry,John Orlikow,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1406.24
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1801.40
10,St. Norbert,Janice Lukes,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2349.36
11,St. Vital,Brian Mayes,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2564.20
12,St. Boniface,Matt Allard,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2162.42
13,Transcona,Russ Wyatt,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1270.56
14,Elmwood - East Kildonan,Jason Schreyer,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$2159.84
15,North Kildonan,Jeff Browaty,12/12/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1801.41
1,Old Kildonan,Devi Sharma,12/10/2015 12:00:00 AM,Clean-Line Sewer & Drain,,CWA - Plumbing Service Comm Office,Non-Professional Services,$166.37
1,Old Kildonan,Devi Sharma,12/10/2015 12:00:00 AM,The Jewish Post & News,,CWA - Dec 9 Issue,Advertising,$319.59
1,Old Kildonan,Devi Sharma,12/10/2015 12:00:00 AM,Mat Master,,CWA - Processed Clean 3x5 Grey Mat,Non-Professional Services,$23.11
2,Mynarski,Ross Eadie,12/10/2015 12:00:00 AM,Norquay Community School,,CWA - Breakfast With Santa,Contrib-Donations,$200.00
3,Point Douglas,Mike Pagtakhan,12/10/2015 12:00:00 AM,Winnipeg School Division,,CWA - Permit Fee-2015 Jb Fair-Sisler,Ward Activities,$50.00
3,Point Douglas,Mike Pagtakhan,12/10/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Councillor Pagtakhan Travel To Azores, Portugal On City Business, Flight, Protocol Gifts.",Travel-City Business,$-2088.24
3,Point Douglas,Mike Pagtakhan,12/10/2015 12:00:00 AM,Winnipeg School Division,,CWA - Rentals-2015 Job Fair-Sisler,Ward Activities,$87.29
3,Point Douglas,Mike Pagtakhan,12/10/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Reallocated Costs - Je348727,Non-Professional Services,$-2088.24
3,Point Douglas,Mike Pagtakhan,12/10/2015 12:00:00 AM,World Chinese Business Post,,CWA - Pag 3 Dec 2015,Advertising,$60.00
3,Point Douglas,Mike Pagtakhan,12/10/2015 12:00:00 AM,Vivian Armstrong,,CWA - 2015 Career Fair,Ward Activities,$197.54
3,Point Douglas,Mike Pagtakhan,12/10/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Reallocated Costs - Je348727,Travel-City Business,$2088.24
4,Daniel McIntyre,Cindy Gilroy,12/10/2015 12:00:00 AM,Winnipeg Outdoor Marketing Group Inc,,CWA - Recycle Box,Advertising,$800.00
4,Daniel McIntyre,Cindy Gilroy,12/10/2015 12:00:00 AM,Nelson Dimayuga,,CWA - Simcoe Assoc Christmas Party,Ward Activities,$100.00
4,Daniel McIntyre,Cindy Gilroy,12/10/2015 12:00:00 AM,Pilipino Express News Magazine,,CWA - Dec 1-Dec 15 Advertisement,Advertising,$66.00
5,St. James - Brooklands - Weston,Scott Gillingham,12/10/2015 12:00:00 AM,Bourkevale Community Centre Inc,,CWA - Community Forum Hall Rental,Ward Activities,$100.00
5,St. James - Brooklands - Weston,Scott Gillingham,12/10/2015 12:00:00 AM,Scott Gillingham,,CWA - The Royal Military Institute,Membership Fees,$35.00
5,St. James - Brooklands - Weston,Scott Gillingham,12/10/2015 12:00:00 AM,Winnipeg Free Press,,CWA - 52 Week Subscription,Periodicals and Subscriptions,$319.79
5,St. James - Brooklands - Weston,Scott Gillingham,12/10/2015 12:00:00 AM,Scott Gillingham,,CWA - Ward Issues,Business Meetings,$25.98
5,St. James - Brooklands - Weston,Scott Gillingham,12/10/2015 12:00:00 AM,Winnipeg Outdoor Marketing Group Inc,,CWA - Recycle Box,Advertising,$225.00
6,St. Charles,Shawn Dobson,12/10/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - 692 Complimentary Facility Admission Tickets (Child Rate) - Councilor Dobson Re: Crestview, Heritage, Lakewood, Sansome, Voyageur And",Ward Activities,$2358.80
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/10/2015 12:00:00 AM,Winnipeg Outdoor Marketing Group Inc,,CWA - Recycle Box,Advertising,$150.00
